ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
bnn3764	Brown had no proof ; but testimony of his mother and stepmother about his father and of an ex-employer about his honesty and habits satisfied a judge that Brown was truthful and his tale of gifts was possible .	his	38		0	FALSE	Brown	0	TRUE	unk
bnn3765	Brown had no proof ; but testimony of his mother and stepmother about his father and of an ex-employer about his honesty and habits satisfied a judge that Brown was truthful and his tale of gifts was possible .	his	178		0	FALSE	Brown	155	TRUE	unk
bnn3766	Mr. Langton is among the legions of bikers who got their first taste of wilderness as hikers or backpackers . He says fellow bikers show the same concern for the land that they demonstrated as hikers ; many are appalled that the conservation community would suddenly consider them the enemy .	He	110	Mr. Langton	0	FALSE	Langton	4	TRUE	unk
bnn3767	Nikko 's Mr. Conlon fears a huge wave of Treasury borrowing early next month will drive down Treasury bond prices . That , coupled with poor third-quarter corporate-earnings comparisons , `` will make trouble for the equity market for the next two to three months , '' he says .	he	269	Mr. Conlon	9	FALSE	Conlon	13	TRUE	unk
bnn3768	The biggest certainty is that the elections will be a vote for or against Mr. Gandhi and his five years in power -- five years of ups and downs , promises and disappointments and wide fluctuations in popularity .	his	89	Mr. Gandhi	74	FALSE	Gandhi	78	TRUE	unk
bnn3769	After a landslide win in 1984 in polls held after the assassination of his mother , Indira Gandhi , Mr. Gandhi saw his popularity begin a roller coaster ride . His `` Mr. Clean '' image was muddied by an arms-kickback scandal , which will be a major campaign issue .	His	160	Indira Gandhi	84	FALSE	Gandhi	104	TRUE	unk
bnn3770	After a landslide win in 1984 in polls held after the assassination of his mother , Indira Gandhi , Mr. Gandhi saw his popularity begin a roller coaster ride . His pledge to clean up local administration and Indian politics , including his own party , went unfulfilled .	his	236	Indira Gandhi	84	FALSE	Gandhi	104	TRUE	unk
bnn3771	After a landslide win in 1984 in polls held after the assassination of his mother , Indira Gandhi , Mr. Gandhi saw his popularity begin a roller coaster ride . His pledge to clean up local administration and Indian politics , including his own party , went unfulfilled .	His	160	Indira Gandhi	84	FALSE	Gandhi	104	TRUE	unk
bnn3772	After a landslide win in 1984 in polls held after the assassination of his mother , Indira Gandhi , Mr. Gandhi saw his popularity begin a roller coaster ride . His early promises to make India a modern nation remain bogged down in bloated bureaucracy .	His	160	Mr. Gandhi	100	FALSE	Gandhi	104	TRUE	unk
bnn3773	After a landslide win in 1984 in polls held after the assassination of his mother , Indira Gandhi , Mr. Gandhi saw his popularity begin a roller coaster ride .	his	115	Mr. Gandhi	100	FALSE	Gandhi	104	TRUE	unk
bnn3774	Even if the Congress -LRB- I -RRB- retains control of the government , Mr. Gandhi 's ability to push through major initiatives might be hobbled by a thinner majority . Economic analysts call his trail-blazing liberalization of the Indian economy incomplete , and many are hoping for major new liberalizations if he is returned firmly to power .	he	312	Congress -LRB-	12	FALSE	Gandhi	75	TRUE	unk
bnn3775	Even if the Congress -LRB- I -RRB- retains control of the government , Mr. Gandhi 's ability to push through major initiatives might be hobbled by a thinner majority . Economic analysts call his trail-blazing liberalization of the Indian economy incomplete , and many are hoping for major new liberalizations if he is returned firmly to power .	his	191	Congress -LRB-	12	FALSE	Gandhi	75	TRUE	unk
bnn3776	In 1977 , Mrs. Gandhi was thrown out of office after her 19-month emergency rule , and in 1980 , after her successors made a mess of their three years in power , she was restored to office .	she	162	Mrs. Gandhi	10	FALSE	Gandhi	15	TRUE	unk
bnn3777	In 1977 , Mrs. Gandhi was thrown out of office after her 19-month emergency rule , and in 1980 , after her successors made a mess of their three years in power , she was restored to office .	her	103	Mrs. Gandhi	10	FALSE	Gandhi	15	TRUE	unk
bnn3778	In 1977 , Mrs. Gandhi was thrown out of office after her 19-month emergency rule , and in 1980 , after her successors made a mess of their three years in power , she was restored to office .	her	53	Mrs. Gandhi	10	FALSE	Gandhi	15	TRUE	unk
bnn3779	The opposition charged that the money was used to bribe Indian government officials , an allegation denied by Mr. Gandhi 's administration . But many of his statements on the issue in Parliament subsequently were proven wrong by documentary evidence .	his	153	Gandhi	114	TRUE	Parliament	184	FALSE	unk
bnn3780	That illustrates the kind of disappointment many Indians feel toward Mr. Gandhi , whom they zestfully elected and enthusiastically supported in his first two years in power . His term has produced no spectacular failures in politics , in the economy or on the military front , and has chalked up some successes .	His	175	Mr. Gandhi	69	FALSE	Gandhi	73	TRUE	unk
bnn3781	That illustrates the kind of disappointment many Indians feel toward Mr. Gandhi , whom they zestfully elected and enthusiastically supported in his first two years in power .	his	144	Mr. Gandhi	69	FALSE	Gandhi	73	TRUE	unk
bnn3782	According to Gen. Sundarji , that would have forced Bofors to disclose the names of the middlemen who received kickbacks from the company . His recommendation was rejected by the government .	His	140	Gen. Sundarji	13	FALSE	Sundarji	18	TRUE	unk
bnn3783	In a sharply written letter , Rep. David Obey , chairman of the House appropriations subcommittee for foreign operations , warned Mr. Bush that the result of his `` ultimatum '' could weaken efforts to accommodate the administration elsewhere .	his	158	Rep. David Obey	30	FALSE	Bush	134	TRUE	unk
bnn3784	`` They still bear the memory of October 1987 , when they bought gold after the stock market crashed and ended up losing money because gold prices subsequently fell , '' Mr. Nichols said . At the moment gold traders are n't concerned about inflation , he said , and as for the dollar , `` gold 's association with the currency has been diminishing recently so drops in the currency are n't having much impact on gold . ''	he	252	Mr. Nichols	170	FALSE	Nichols	174	TRUE	unk
bnn3785	The most remarkable feature about yesterday 's action was that the price of roughly $ 370 an ounce was regarded as attractive enough by gold producers around the world to aggressively sell gold , Mr. Mehta said . Previously , he noted , gold producers tended to back off from a rising gold market , letting prices rise as much as possible before selling .	he	226	Mr. Mehta	196	FALSE	Mehta	200	TRUE	unk
bnn3786	The most remarkable feature about yesterday 's action was that the price of roughly $ 370 an ounce was regarded as attractive enough by gold producers around the world to aggressively sell gold , Mr. Mehta said . `` I do n't know what it means over the long run , but for the short term , it appears that gold producers are grateful for the $ 10 or so that gold has risen over the past week or so , '' he said .	he	402	Mr. Mehta	196	FALSE	Mehta	200	TRUE	unk
bnn3787	Mr. Mehta observed that the U.S. merchandise trade deficit , which rose sharply in August , according to yesterday 's report , has been having less and less impact on the gold market . `` The dollar has n't reacted much to it , so gold has n't either , '' he said .	he	256	Mehta	4	TRUE	U.S.	28	FALSE	unk
bnn3788	Mr. McKinney will continue as chairman of the board and chairman of the executive committee of Banc One Indiana Corp. , the successor company to American Fletcher Corp. , but will no longer be active in day-to-day management . He will remain on the Banc One board .	He	227	McKinney	4	TRUE	Banc One Indiana Corp.	95	FALSE	unk
bnn3789	Before his assassination in 1988 , President Zia of Pakistan repeatedly stated that fresh Soviet troops were being inserted into Afghanistan even as others were ostentatiously withdrawn .	his	7	Zia	45	TRUE	Afghanistan	129	FALSE	unk
bnn3790	Though he nominally supports both programs , Mr. Bush has n't been a passionate champion of either cause , as Mr. Reagan was .	he	7	Bush	49	TRUE	Mr. Reagan	110	FALSE	unk
bnn3791	`` What I 'd like to see , if he is up to it , is for Reagan to take to the hustings to regenerate enthusiasm for SDI , '' the congressman says .	he	30	Reagan	54	TRUE	SDI	114	FALSE	unk
bnn3792	Mr. Allen , appointed by President Reagan , grew understandably tired of dealing with the guerrilla tactics of his enemies . His recent speech , provocatively titled `` Blacks ? Animals ? Homosexuals ? What is a Minority ? '' caused an uproar when its title leaked out .	His	125	Mr. Allen	0	FALSE	Allen	4	TRUE	unk
bnn3793	Mr. Allen , appointed by President Reagan , grew understandably tired of dealing with the guerrilla tactics of his enemies .	his	111	Mr. Allen	0	FALSE	Allen	4	TRUE	unk
bnn3794	Mr. Allen 's commissioners voted to call his unread speech `` thoughtless , disgusting and unnecessarily inflammatory . ''	his	41	Mr. Allen	0	FALSE	Allen	4	TRUE	unk
bnn3795	Mr. Allen began it with a warning to his hosts , a California church group that opposes rights for homosexuals . He recalled to the audience a `` strange , infelicitous '' analogy he once heard arguing `` now that we have finally recognized that American blacks have rights , we need to do the same for animals .	he	180	Mr. Allen	0	FALSE	Allen	4	TRUE	unk
bnn3796	Mr. Allen began it with a warning to his hosts , a California church group that opposes rights for homosexuals . He recalled to the audience a `` strange , infelicitous '' analogy he once heard arguing `` now that we have finally recognized that American blacks have rights , we need to do the same for animals .	He	113	Mr. Allen	0	FALSE	Allen	4	TRUE	unk
bnn3797	Mr. Allen began it with a warning to his hosts , a California church group that opposes rights for homosexuals . He said that other participants in the conference `` do not believe that the rights of Americans should be guaranteed to citizens who are homosexual , '' but that `` I mean to persuade you to the opposite view . ''	He	113	Mr. Allen	0	FALSE	Allen	4	TRUE	unk
bnn3798	Mr. Allen began it with a warning to his hosts , a California church group that opposes rights for homosexuals .	his	37	Mr. Allen	0	FALSE	Allen	4	TRUE	unk
bnn3799	'' Mr. Allen objected to this analogy because it seems to `` assimilate the status of blacks to that of animals -- as a mere project of charity , of humaneness . '' His speech criticized the `` idiocy of notions of protected groups in society '' as opposed to individual equality or , as he put it , in `` a common destiny as Americans . ''	he	288	Mr. Allen	3	FALSE	Allen	7	TRUE	unk
bnn3800	'' Mr. Allen objected to this analogy because it seems to `` assimilate the status of blacks to that of animals -- as a mere project of charity , of humaneness . '' His speech criticized the `` idiocy of notions of protected groups in society '' as opposed to individual equality or , as he put it , in `` a common destiny as Americans . ''	His	165	Mr. Allen	3	FALSE	Allen	7	TRUE	unk
bnn3801	'' Mr. Allen objected to this analogy because it seems to `` assimilate the status of blacks to that of animals -- as a mere project of charity , of humaneness . '' He says the title of his speech was to make his point that Americans have rights as individuals , not as members of certain select groups .	his	209	Mr. Allen	3	FALSE	Allen	7	TRUE	unk
bnn3802	'' Mr. Allen objected to this analogy because it seems to `` assimilate the status of blacks to that of animals -- as a mere project of charity , of humaneness . '' He says the title of his speech was to make his point that Americans have rights as individuals , not as members of certain select groups .	his	186	Mr. Allen	3	FALSE	Allen	7	TRUE	unk
bnn3803	'' Mr. Allen objected to this analogy because it seems to `` assimilate the status of blacks to that of animals -- as a mere project of charity , of humaneness . '' He says the title of his speech was to make his point that Americans have rights as individuals , not as members of certain select groups .	He	165	Mr. Allen	3	FALSE	Allen	7	TRUE	unk
bnn3804	'' Mr. Allen objected to this analogy because it seems to `` assimilate the status of blacks to that of animals -- as a mere project of charity , of humaneness . '' Rights on such a basis , whether for blacks or homosexuals , are `` mere indulgences , '' he said , subject to being taken back .	he	255	Mr. Allen	3	FALSE	Allen	7	TRUE	unk
bnn3805	The three most important things to understand about Mr. Allen is that he is a black conservative intellectual -- a triple threat to the liberal establishment .	he	70	Mr. Allen	52	FALSE	Allen	56	TRUE	unk
bnn3806	Mr. Allen , who teaches government at prestigious Harvey Mudd College in California and will remain a member of the commission , has spent years arguing that civil rights are individuals ' rights . He last made waves when he dared to defend an Indian girl who had been adopted by non-Indian parents off her reservation .	he	222	Allen	4	TRUE	Harvey Mudd College	50	FALSE	unk
bnn3807	Mr. Allen , who teaches government at prestigious Harvey Mudd College in California and will remain a member of the commission , has spent years arguing that civil rights are individuals ' rights . He last made waves when he dared to defend an Indian girl who had been adopted by non-Indian parents off her reservation .	He	198	Allen	4	TRUE	Harvey Mudd College	50	FALSE	unk
bnn3808	Indeed , the gap is so large that Mr. Allen 's critics refuse to engage the debate . Their effort to run him out of Washington is an embarrassment to the original purpose of their own movement .	him	105	Allen	38	TRUE	Washington	116	FALSE	unk
bnn3809	Indeed , the gap is so large that Mr. Allen 's critics refuse to engage the debate . Their ridicule of him is no substitute for argument .	him	103	Mr. Allen	34	FALSE	Allen	38	TRUE	unk
bnn3810	Mr. Cunin , 65 years old , was chief executive of the distributor of bearings and power-transmission products from 1982 to 1988 . He will continue as a director .	He	130	Mr. Cunin	0	FALSE	Cunin	4	TRUE	unk
bnn3811	Mr. Dannemiller , 51 , joined Bearings in August 1988 from Leaseway Transportation Corp. , where he was president and chief operating officer . He has been a Bearings director since 1985 .	He	144	Mr. Dannemiller	0	FALSE	Dannemiller	4	TRUE	unk
bnn3812	Mr. Dannemiller , 51 , joined Bearings in August 1988 from Leaseway Transportation Corp. , where he was president and chief operating officer .	he	97	Dannemiller	4	TRUE	Leaseway Transportation Corp.	59	FALSE	unk
bnn3813	Mr. Redmond said the intruder had n't yet done any harm but the agency feared `` garbage data could be substituted for real data . '' He estimated it could take a day for a computer security manager to expunge the virus from a computer system .	He	134	Mr. Redmond	0	FALSE	Redmond	4	TRUE	unk
bnn3814	Mr. Alexander of Computerworld said hackers have gone after SPAN before . He said the Chaos Computer Club , of West Germany , once managed to invade SPAN and do such things as change the value of pi , messing up some calculations .	He	74	Alexander	4	TRUE	SPAN	60	FALSE	unk
bnn3815	Hearing of this information , the husband discussed it with his broker , Mr. Chestman , and Mr. Chestman then bought for his own account and other clients .	his	121	Mr. Chestman	73	FALSE	Chestman	96	TRUE	unk
bnn3816	Basically , Mr. Chestman was a fourth-level tippee . Did Mr. Loeb , his tipper , breach a fiduciary duty -LRB- and , if so , to whom -RRB- ?	his	68	Chestman	16	TRUE	Did Mr. Loeb	53	FALSE	unk
bnn3817	Essentially , Mr. Freeman had invested heavily in the Beatrice leveraged buy-out , when he was told by another prominent trader , Bernard `` Bunny '' Lasker , that the deal was in trouble .	he	88	Freeman	18	TRUE	Beatrice	54	FALSE	unk
bnn3818	Mr. Siegel asked Mr. Freeman who his source was and , on hearing that it was Bunny Lasker , responded : `` Well , your bunny has a good nose . ''	his	33	Mr. Siegel	0	FALSE	Freeman	21	TRUE	unk
bnn3819	The Merc fined Mr. Roberts $ 15,000 and suspended his trading membership for three years . Also , he and Mr. Stein were ordered to make restitution of $ 35,000 to a customer .	he	98	Roberts	19	TRUE	Mr. Stein	105	FALSE	unk
bnn3820	The Merc fined Mr. Roberts $ 15,000 and suspended his trading membership for three years .	his	50	Mr. Roberts	15	FALSE	Roberts	19	TRUE	unk
bnn3821	After Mr. Ackerman announced he was soliciting consents from shareholders in order to wrest control of Datapoint from Mr. Edelman , the corporate raider purchased 30 % of Datapoint 's shares .	he	29	Ackerman	10	TRUE	Mr. Edelman	118	FALSE	unk
bnn3822	In a Securities and Exchange Commission filing , Mr. Edelman said from Sept. 29 to Oct. 13 , he acquired 309,500 shares of Intelogic common shares for $ 2.25 to $ 2.375 each . The purchases increased his stake to 16.2 % of the shares outstanding .	his	200	Edelman	53	TRUE	Sept.	71	FALSE	unk
bnn3823	In a Securities and Exchange Commission filing , Mr. Edelman said from Sept. 29 to Oct. 13 , he acquired 309,500 shares of Intelogic common shares for $ 2.25 to $ 2.375 each .	he	93	Exchange Commission	20	FALSE	Edelman	53	TRUE	unk
bnn3824	Mr. Bush had threatened a veto previously . But he put off a firm decision while his aides and legislators searched for a compromise that would tighten requirements for such abortions in a way acceptable to the president .	his	81	Mr. Bush	0	FALSE	Bush	4	TRUE	unk
bnn3825	Mr. Bush had threatened a veto previously . But he put off a firm decision while his aides and legislators searched for a compromise that would tighten requirements for such abortions in a way acceptable to the president .	he	48	Mr. Bush	0	FALSE	Bush	4	TRUE	unk
bnn3826	Mr. Bush has said he personally approves of abortions in the cases of rape , incest and danger to the life of the mother . But he has opposed Medicaid funding of abortions for poor women who say they are victims of rape and incest , arguing that those exceptions are enforced so loosely that they open the way for abortions for other women .	he	127	Mr. Bush	0	FALSE	Bush	4	TRUE	unk
bnn3827	Mr. Bush has said he personally approves of abortions in the cases of rape , incest and danger to the life of the mother .	he	18	Mr. Bush	0	FALSE	Bush	4	TRUE	unk
bnn3828	`` The conventional wisdom used to be that you could n't modify the immune response of an infected individual '' by innoculating them with synthetic viral proteins , Dr. Redfield said . Other antibodies sparked by the preparation are of a sort rarely present in large quantities in infected or ill individuals , he added .	he	312	Dr. Redfield	166	FALSE	Redfield	170	TRUE	unk
bnn3829	`` The conventional wisdom used to be that you could n't modify the immune response of an infected individual '' by innoculating them with synthetic viral proteins , Dr. Redfield said . He said certain volunteers developed kinds of antibodies associated with early AIDS .	He	186	Dr. Redfield	166	FALSE	Redfield	170	TRUE	unk
bnn3830	In the interview , Mr. Reuter said he is thinking foremost of cooperation in the truck sector , but `` in the long run , I do n't want to rule out that we can also come a bit closer in personal cars . ''	he	35	Mr. Reuter	19	FALSE	Reuter	23	TRUE	unk
bnn3831	Mr. Boudreau will remain with Penn Pacific as a director and a member of the executive committee . He has also agreed to become president of a new subsidiary to be formed to make future acquisitions , the company said .	He	99	Boudreau	4	TRUE	Penn Pacific	30	FALSE	unk
bnn3832	`` Sit tight '' through the coming volatility , Mr. Reitman suggests , though he concedes that many small investors will find Jaguar 's zigzags `` too hard to swallow . ''	he	78	Reitman	52	TRUE	Jaguar	126	FALSE	unk
bnn3833	Mr. Sloan plans to remain on the board until his current term expires in April 1991 , a Lance spokesman said .	his	45	Sloan	4	TRUE	April	73	FALSE	unk
bnn3834	FDIC Chairman Seidman said that Lincoln Savings & Loan of California should have been seized in 1986 to contain losses he estimated will cost taxpayers as much as $ 2 billion .	he	119	FDIC Chairman Seidman	0	FALSE	Seidman	14	TRUE	unk
bnn3835	But the test may prove to be more sensitive in determining whether a tumor has spread or returned following treatment , Dr. Wilson said . `` We do n't know yet how useful it 's going to be , '' he said .	he	194	Dr. Wilson	120	FALSE	Wilson	124	TRUE	unk
bnn3836	Oncor , a six-year-old developer of genetic medical tests , projects that the cancer test will help it to post its first-ever profit during the first quarter of 1990 , Mr. Turner said . The company will charge $ 35 for a test and projects about $ 2 million in revenue from the test during the first 12 months of marketing , he said .	he	324	Mr. Turner	168	FALSE	Turner	172	TRUE	unk
bnn3837	But Mr. Monsky sees much bigger changes ahead . `` These are just baby steps toward real interactive video , which I believe will be the biggest thing yet to affect television , '' he says .	he	181	Mr. Monsky	4	FALSE	Monsky	8	TRUE	unk
bnn3838	Bush vowed to veto a bill allowing federal financing for abortions in cases of rape and incest , saying tax dollars should n't be used to `` compound a violent act with the taking of an unborn life . '' His pledge , in a letter to Democratic Sen. Byrd , came ahead of an expected Senate vote on spending legislation containing the provision .	His	203	Bush	0	TRUE	Senate	280	FALSE	unk
bnn3839	London has concluded that Austrian President Waldheim was n't responsible for the execution of six British commandos in World War II , although he probably was aware of the slayings .	he	144	London	0	FALSE	Waldheim	45	TRUE	unk
bnn3840	Late in the day , Mr. Wolf issued a onepage statement calling Mr. Peterpaul 's blast `` divisive and uncalled for . '' But he gave few details on the progress toward a new bid , saying only , `` We are working toward a revised proposal for majority employee ownership . ''	he	123	Wolf	22	TRUE	Mr. Peterpaul	62	FALSE	unk
bnn3841	In London , British Airways Chairman Lord King was quoted in the Times as declaring he is `` not prepared to take my shareholders into a hasty deal . ''	he	84	King	42	TRUE	Times	65	FALSE	unk
bnn3842	In his statement , Mr. Wolf said , `` We continue to believe our approach is sound , and that it is far better for all employees than the alternative of having an outsider own the company with employees paying for it just the same . ''	his	3	Mr. Wolf	19	FALSE	Wolf	23	TRUE	unk
bnn3843	Mr. Kellner said that despite losses on UAL stock , his firm 's health is `` excellent . ''	his	52	Mr. Kellner	0	FALSE	Kellner	4	TRUE	unk
bnn3844	Currently in the middle of a four-week , 20-city tour as a solo pianist , Mr. Glass has left behind his synthesizers , equipment and collaborators in favor of going it alone . He sits down at the piano and plays .	He	176	Mr. Glass	74	FALSE	Glass	78	TRUE	unk
bnn3845	Currently in the middle of a four-week , 20-city tour as a solo pianist , Mr. Glass has left behind his synthesizers , equipment and collaborators in favor of going it alone .	his	100	Mr. Glass	74	FALSE	Glass	78	TRUE	unk
bnn3846	Softly introducing and explaining his pieces , Mr. Glass looks and sounds more like a shaggy poet describing his work than a classical pianist playing a recital .	his	109	Mr. Glass	47	FALSE	Glass	51	TRUE	unk
bnn3847	Mr. Glass has inverted the famous modernist dictum `` less is more . '' His more is always less .	His	72	Mr. Glass	0	FALSE	Glass	4	TRUE	unk
bnn3848	But the music has its charm , and Mr. Glass has constructed his solo program around a move from the simple to the relatively complex .	his	60	Mr. Glass	34	FALSE	Glass	38	TRUE	unk
bnn3849	`` Opening '' -LRB- 1981 -RRB- , from Glassworks , introduces the audience to the Glass technique : Never straying too far from the piano 's center , Mr. Glass works in the two octaves on either side of middle C , and his fingers seldom leave the keys .	his	218	Glass	154	TRUE	C	210	FALSE	unk
bnn3850	With `` Planet News , '' music meant to accompany readings of Allen Ginsberg 's `` Wichita Vortex Sutra , '' Mr. Glass gets going . The chords modulate , but there is little filigree even though his fingers begin to wander over more of the keys .	his	195	Mr. Glass	109	FALSE	Glass	113	TRUE	unk
bnn3851	With `` Planet News , '' music meant to accompany readings of Allen Ginsberg 's `` Wichita Vortex Sutra , '' Mr. Glass gets going . Seventh chords make you feel as though he may break into a -LRB- very slow -RRB- improvisatory riff .	he	171	Wichita Vortex Sutra	83	FALSE	Glass	113	TRUE	unk
bnn3852	With `` Planet News , '' music meant to accompany readings of Allen Ginsberg 's `` Wichita Vortex Sutra , '' Mr. Glass gets going . His hands sit farther apart on the keyboard .	His	132	Allen Ginsberg	62	FALSE	Glass	113	TRUE	unk
bnn3853	When Mr. Glass decides to get really fancy , he crosses his hands and hits a resonant bass note with his right hand . He does this in at least three of his solo pieces .	his	152	Mr. Glass	5	FALSE	Glass	9	TRUE	unk
bnn3854	When Mr. Glass decides to get really fancy , he crosses his hands and hits a resonant bass note with his right hand . He does this in at least three of his solo pieces .	He	118	Mr. Glass	5	FALSE	Glass	9	TRUE	unk
bnn3855	When Mr. Glass decides to get really fancy , he crosses his hands and hits a resonant bass note with his right hand .	his	101	Mr. Glass	5	FALSE	Glass	9	TRUE	unk
bnn3856	When Mr. Glass decides to get really fancy , he crosses his hands and hits a resonant bass note with his right hand .	his	56	Mr. Glass	5	FALSE	Glass	9	TRUE	unk
bnn3857	When Mr. Glass decides to get really fancy , he crosses his hands and hits a resonant bass note with his right hand .	he	45	Mr. Glass	5	FALSE	Glass	9	TRUE	unk
bnn3858	Ms. McCraw says she wants the campaign to help attract advertisers in 10 categories , including corporate , financial services , consumer electronics , insurance and food . `` The ad campaign is meant to contemporize the thought of National Geographic , '' she says .	she	257	McCraw	4	TRUE	National Geographic	232	FALSE	unk
bnn3859	Ms. McCraw says she wants the campaign to help attract advertisers in 10 categories , including corporate , financial services , consumer electronics , insurance and food . Whether she can meet that ambitious goal is still far from certain .	she	181	Ms. McCraw	0	FALSE	McCraw	4	TRUE	unk
bnn3860	Ms. McCraw says she wants the campaign to help attract advertisers in 10 categories , including corporate , financial services , consumer electronics , insurance and food . Her goal : to top 300 ad pages in 1990 , up from about 274 this year .	Her	173	Ms. McCraw	0	FALSE	McCraw	4	TRUE	unk
bnn3861	Ms. McCraw says she wants the campaign to help attract advertisers in 10 categories , including corporate , financial services , consumer electronics , insurance and food .	she	16	Ms. McCraw	0	FALSE	McCraw	4	TRUE	unk
bnn3862	Mr. Seidman says he turned down a Lexus franchise in part because `` the building was gorgeous but very expensive . ''	he	17	Mr. Seidman	0	FALSE	Seidman	4	TRUE	unk
bnn3863	So Mr. Barrett , then vice president of the Alabama Steamship Association , took a steel-toothed garden rake and taped it to the underside of a leaf rake about nine inches up . His crude device worked : The lower teeth gathered the leaves into a pile , while the higher , harder teeth moved the top of the pile .	His	177	Barrett	7	TRUE	Alabama Steamship Association	44	FALSE	unk
bnn3864	You see , Marshall had this thing about the Navy and the Marines -- he wanted to make them part of the Army but Secretary of the Navy James Forrestal blocked him . Now his ghost wo n't let up till it 's done .	his	168	Marshall	10	TRUE	Navy James Forrestal	129	FALSE	unk
bnn3865	You see , Marshall had this thing about the Navy and the Marines -- he wanted to make them part of the Army but Secretary of the Navy James Forrestal blocked him .	him	158	Marshall	10	TRUE	Navy	44	FALSE	unk
bnn3866	You see , Marshall had this thing about the Navy and the Marines -- he wanted to make them part of the Army but Secretary of the Navy James Forrestal blocked him .	he	68	Marshall	10	TRUE	Navy	44	FALSE	unk
bnn3867	Now his ghost wo n't let up till it 's done . To keep him quiet we invent a new unified command every year or so run by the Army or the Air Force and put more of the Navy and Marines under it .	him	54	ghost	8	TRUE	Air Force	136	FALSE	unk
bnn3868	Now his ghost wo n't let up till it 's done . But we still hear him moaning at night because the Navy has a few ships left , and to satisfy him the Navy 's sea lift forces were given to a new Air Force bureaucracy in Illinois , its space operations to another command in Colorado , the frogmen to a new Army bureaucracy in Fort Bragg , and the Navy 's Indian Ocean and Persian Gulf forces to an Army bureaucracy in Florida .	him	64	ghost	8	TRUE	Illinois	217	FALSE	unk
bnn3869	Now his ghost wo n't let up till it 's done . But we still hear him moaning at night because the Navy has a few ships left , and to satisfy him the Navy 's sea lift forces were given to a new Air Force bureaucracy in Illinois , its space operations to another command in Colorado , the frogmen to a new Army bureaucracy in Fort Bragg , and the Navy 's Indian Ocean and Persian Gulf forces to an Army bureaucracy in Florida .	him	140	ghost	8	TRUE	Army	303	FALSE	unk
bnn3870	When the shah died , President Carter was so scared that the shah 's ghost would blame him for shoving him out to make way for the ayatollah that he declared the Carter Doctrine .	he	146	President Carter	21	FALSE	Carter	31	TRUE	unk
bnn3871	When the shah died , President Carter was so scared that the shah 's ghost would blame him for shoving him out to make way for the ayatollah that he declared the Carter Doctrine .	him	87	President Carter	21	FALSE	Carter	31	TRUE	unk
bnn3872	Mr. Carter said he would go to war to stop anyone from trying to grab Iran .	he	16	Mr. Carter	0	FALSE	Carter	4	TRUE	unk
bnn3873	But that ghost would n't settle for words , he wanted money and people -- lots .	he	44		0	FALSE	ghost	9	TRUE	unk
bnn3874	But that ghost was n't fooled ; he knew the RDF was neither rapid nor deployable nor a force -- even though it cost $ 8 billion or $ 10 billion a year .	he	32	ghost	9	TRUE	RDF	44	FALSE	unk
bnn3875	After Mr. Carter was defeated in 1980 , the shah 's ghost claimed the credit and then went after President Reagan and Cap Weinberger . Why , he used to lay in wait for Cap ; suddenly he 'd leap from behind some statue of Marshall onto Cap 's chest and grab him by the throat and choke him till he coughed up an additional $ 2 billion or so .	he	141	ghost	52	TRUE	President Reagan	97	FALSE	unk
bnn3876	After Mr. Carter was defeated in 1980 , the shah 's ghost claimed the credit and then went after President Reagan and Cap Weinberger . I saw what he did to them firsthand .	he	146	Mr. Carter	6	FALSE	ghost	52	TRUE	unk
bnn3877	After Mr. Carter was defeated in 1980 , the shah 's ghost claimed the credit and then went after President Reagan and Cap Weinberger . Why , he used to lay in wait for Cap ; suddenly he 'd leap from behind some statue of Marshall onto Cap 's chest and grab him by the throat and choke him till he coughed up an additional $ 2 billion or so .	he	183	ghost	52	TRUE	Marshall	221	FALSE	unk
bnn3878	Why , he used to lay in wait for Cap ; suddenly he 'd leap from behind some statue of Marshall onto Cap 's chest and grab him by the throat and choke him till he coughed up an additional $ 2 billion or so .	he	159	Marshall	86	FALSE	Cap	100	TRUE	unk
bnn3879	Why , he used to lay in wait for Cap ; suddenly he 'd leap from behind some statue of Marshall onto Cap 's chest and grab him by the throat and choke him till he coughed up an additional $ 2 billion or so .	him	150	Marshall	86	FALSE	Cap	100	TRUE	unk
bnn3880	Why , he used to lay in wait for Cap ; suddenly he 'd leap from behind some statue of Marshall onto Cap 's chest and grab him by the throat and choke him till he coughed up an additional $ 2 billion or so .	him	122	Marshall	86	FALSE	Cap	100	TRUE	unk
bnn3881	Cap added four more divisions to the Army , two active and two reserve ; two carrier groups to the Navy ; a division -- equivalent to the Marines ; and the C-5B , KC-10 , C-17 and a thousand tactical aircraft to the Air Force . He dedicated all these new forces to the Persian Gulf .	He	228	Cap	0	TRUE	C-5B	156	FALSE	unk
bnn3882	Cap added four more divisions to the Army , two active and two reserve ; two carrier groups to the Navy ; a division -- equivalent to the Marines ; and the C-5B , KC-10 , C-17 and a thousand tactical aircraft to the Air Force . He bought $ 4 billion in prepositioning ships and $ 7 billion in ammo and equipment to fill them , and parked them at a new $ 6 billion base at Diego Garcia in the middle of the Indian Ocean .	He	228	Cap	0	TRUE	Navy	99	FALSE	unk
