ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
bnn2272	However , Mr. Steinhardt says he 's `` comfortable holding USAir as an investment . ''	he	30	Steinhardt	14	TRUE	USAir	59	FALSE	unk
bnn2273	Mr. Steinhardt adds that he bought USAir stock earlier this year as `` part of a fundamental investment in the airline group . ''	he	25	Steinhardt	4	TRUE	USAir	35	FALSE	unk
bnn2274	In 1989 , Mr. Steinhardt says he made money trading in Texas Air , AMR and UAL . Overall , his investments so far this year are showing gains of about 20 % , he adds .	he	158	Steinhardt	14	TRUE	UAL	75	FALSE	unk
bnn2275	In 1989 , Mr. Steinhardt says he made money trading in Texas Air , AMR and UAL . Overall , his investments so far this year are showing gains of about 20 % , he adds .	his	91	Steinhardt	14	TRUE	AMR	67	FALSE	unk
bnn2276	In 1989 , Mr. Steinhardt says he made money trading in Texas Air , AMR and UAL .	he	30	Steinhardt	14	TRUE	AMR	67	FALSE	unk
bnn2277	Milan-based Odeon , which draws about 3 % of Italian TV viewers , has debt of 250 billion lire -LRB- $ 181.9 million -RRB- , Mr. Fiorini said . He added that details of the recapitalization still have to be worked out , but that Pathe will take 50 % of Odeon , Rome film producer Bruno Lucisano will take 10 % and the remaining 16.66 % , currently owned by Sasea , will eventually be sold to other investors .	He	144	Fiorini	129	TRUE	Pathe	229	FALSE	unk
bnn2278	Mr. Roh said a U.S. demand for the removal of South Korean import quotas on beef will be resolved `` satisfactorily '' but gave no hint when that will happen . Speaking to a joint meeting of Congress earlier , he said South Korea ca n't move quickly on such agricultural trade issues `` without causing political and social trauma .	he	210	Roh	4	TRUE	U.S.	15	FALSE	unk
bnn2279	As for Sassy , which competes directly with News Corp. 's Seventeen magazine , Mr. Lang says that in the next two years he will spend $ 6 million promoting and improving the magazine .	he	120	News Corp.	44	FALSE	Lang	83	TRUE	unk
bnn2280	Mr. Lang said the former Australian owners of Sassy were `` blind-sided by the Moral Majority ... . He said Sassy will keep its irreverent tone , but added , `` We will keep a close watch on the editorial content of the magazine . ''	He	100	Lang	4	TRUE	Sassy	46	FALSE	unk
bnn2281	Mr. Lang took on Ms. and Sassy with the acquisition of Matilda Publications Inc. by his newly formed Lang Communications .	his	84	Lang	4	TRUE	Ms.	17	FALSE	unk
bnn2282	Industry observers have congratulated Mr. Lang on what some call his `` courageous '' handling of Ms. , but his track record in magazine publishing in general has gotten mixed reviews .	his	108	Lang	42	TRUE	Ms.	98	FALSE	unk
bnn2283	Industry observers have congratulated Mr. Lang on what some call his `` courageous '' handling of Ms. , but his track record in magazine publishing in general has gotten mixed reviews .	his	65	Lang	42	TRUE	Ms.	98	FALSE	unk
bnn2284	Mr. Lang surprised Time soon after joining forces when he said he would negotiate rates individually with advertisers , a practice common in broadcasting but considered taboo by magazine publishers .	he	63	Lang	4	TRUE	Time	19	FALSE	unk
bnn2285	Mr. Lang surprised Time soon after joining forces when he said he would negotiate rates individually with advertisers , a practice common in broadcasting but considered taboo by magazine publishers .	he	55	Lang	4	TRUE	Time	19	FALSE	unk
bnn2286	Rep. Bates said he accepted the finding , but one of the victims , Dorena Bertussi , denounced the ethics panel 's action as `` absurd . ''	he	16	Bates	5	TRUE	Dorena Bertussi	67	FALSE	unk
bnn2287	Rep. Bates said he would write the letters as ordered . `` I accept the resolution of the matter by the Ethics Committee , '' he said .	he	126	Bates	5	TRUE	Ethics Committee	104	FALSE	unk
bnn2288	`` We 've run out of places to build freeways in L.A. , and the only place to go is up , '' Mr. O'Connell said , although he acknowledges there are many obstacles , including cost . But as for safety , he says double-deck freeways built today with the heavily reinforced concrete and thicker columns required after the Sylmar quake should withstand a calamitous temblor of 7.5 to 8 on the Richter scale .	he	202	O'Connell	96	TRUE	Richter	389	FALSE	unk
bnn2289	`` We 've run out of places to build freeways in L.A. , and the only place to go is up , '' Mr. O'Connell said , although he acknowledges there are many obstacles , including cost .	he	122	L.A.	49	FALSE	O'Connell	96	TRUE	unk
bnn2290	Caltrans ' Mr. Drago defended the agency 's work on the Nimitz Freeway . `` The work was done properly , '' he said .	he	108	Drago	15	TRUE	Nimitz Freeway	56	FALSE	unk
bnn2291	But only bridges supported with single rows of columns were top priority , and the Nimitz Freeway , supported by double rows , was left out , Mr. Drago explained . `` The reason is that the technology is such that we 're not able to retrofit multi-column structures , '' he said .	he	271	Nimitz Freeway	83	FALSE	Drago	146	TRUE	unk
bnn2292	Mr. Toussie said he would respond to Lionel 's suit after his lawyers review it .	his	58	Toussie	4	TRUE	Lionel	37	FALSE	unk
bnn2293	Mr. Toussie said he would respond to Lionel 's suit after his lawyers review it .	he	17	Toussie	4	TRUE	Lionel	37	FALSE	unk
bnn2294	In the aftermath of the California earthquake , President Bush and his aides flew into a whirlwind of earthquake-related activity yesterday morning .	his	67	California	24	FALSE	Bush	58	TRUE	unk
bnn2295	Mr. Bush and his aides were accused of responding too slowly after the Exxon Valdez oil tanker split open in Alaskan waters and Hurricane Hugo struck the Carolina coast , and they clearly do n't want a repeat of those charges now .	his	13	Bush	4	TRUE	Carolina	154	FALSE	unk
bnn2296	So the White House announced that Mr. Bush got his first earthquake briefing of the day at 6:30 a.m. from chief of staff John Sununu .	his	47	Bush	38	TRUE	John Sununu	121	FALSE	unk
bnn2297	On his FEMA visit , Mr. Bush said that he hoped there would be `` less carping '' about the emergency office 's performance this time , adding that the agency `` took a hit '' for its reaction to Hurricane Hugo .	he	39	Bush	24	TRUE	Hurricane Hugo	196	FALSE	unk
bnn2298	On his FEMA visit , Mr. Bush said that he hoped there would be `` less carping '' about the emergency office 's performance this time , adding that the agency `` took a hit '' for its reaction to Hurricane Hugo .	his	3	Bush	24	TRUE	Hurricane Hugo	196	FALSE	unk
bnn2299	The White House already is talking of Mr. Bush visiting the California earthquake site this weekend . He visited the Hugo devastation but not until after local leaders urged him to do so .	him	174	Bush	42	TRUE	Hugo	117	FALSE	unk
bnn2300	The White House already is talking of Mr. Bush visiting the California earthquake site this weekend . He visited the Hugo devastation but not until after local leaders urged him to do so .	He	102	Bush	42	TRUE	Hugo	117	FALSE	unk
bnn2301	Mr. Johnson , of the Berkeley seismographic station , said : `` Landfill can be done if it 's properly compacted . He cited the example of San Francisco 's financial district , where many new glass towers survived almost unscathed .	He	115	Johnson	4	TRUE	San Francisco	139	FALSE	unk
bnn2302	Honecker , who was reported ill following gall-bladder surgery in August , said he was resigning for health reasons . He was succeeded by internal-security chief Egon Krenz , 52 , a hard-liner who quickly ruled out any sharing of power with pro-democracy groups .	He	118	Honecker	0	TRUE	August	66	FALSE	unk
bnn2303	Honecker , who was reported ill following gall-bladder surgery in August , said he was resigning for health reasons .	he	80	Honecker	0	TRUE	August	66	FALSE	unk
bnn2304	Honecker 's departure came after weeks of street protests and an exodus to the West of East Germans who had become disenchanted with his rule .	his	133	Honecker	0	TRUE	West	79	FALSE	unk
bnn2305	South Korea 's President Roh addressed a joint House-Senate meeting and urged patience over U.S. demands for the opening of Seoul 's markets to more American goods , saying trade issues would be `` resolved to mutual satisfaction . '' He also said tragic results could follow any `` hint of weakening '' of the U.S. defense commitment to Seoul .	He	235	Roh	25	TRUE	Seoul	124	FALSE	unk
bnn2306	Shamir said Tuesday that he was prepared to risk a policy conflict with the U.S. over an Egyptian plan to hold direct Israeli-Palestinian talks , which the premier 's Likud bloc opposes .	he	25	Shamir	0	TRUE	U.S.	76	FALSE	unk
bnn2307	But unlike the other new leaders in the East Bloc , Mr. Krenz will face an immediate threat to his nation 's very existence : German reunification .	his	95	East Bloc	40	FALSE	Krenz	56	TRUE	unk
bnn2308	Mr. Krenz , age 52 , is known as an old-guard ironfist , one likely to continue the method of running a country that the Berlin Wall made famous . Even if he were to change his stripes and become another Milton Friedman , however , he would still stand a good chance of losing a country .	he	232	Krenz	4	TRUE	Berlin Wall	121	FALSE	unk
bnn2309	Mr. Krenz , age 52 , is known as an old-guard ironfist , one likely to continue the method of running a country that the Berlin Wall made famous . Even if he were to change his stripes and become another Milton Friedman , however , he would still stand a good chance of losing a country .	his	173	Krenz	4	TRUE	Milton Friedman	204	FALSE	unk
bnn2310	Mr. Krenz , age 52 , is known as an old-guard ironfist , one likely to continue the method of running a country that the Berlin Wall made famous . Even if he were to change his stripes and become another Milton Friedman , however , he would still stand a good chance of losing a country .	he	155	Krenz	4	TRUE	Berlin Wall	121	FALSE	unk
bnn2311	Mr. Krenz almost certainly will be a younger version of Erich Honecker , his rigid predecessor as dictator .	his	73	Krenz	4	TRUE	Erich Honecker	56	FALSE	unk
bnn2312	But if East Germany 's arthritic Politburo does loosen up enough to permit Mr. Krenz to make serious efforts at reform , he will face a challenge just as fundamental .	he	121	Politburo	33	FALSE	Krenz	79	TRUE	unk
bnn2313	Mr. Krenz may need a bit of time to consolidate his empire , which would do a lot to promote Reunification Scenario One .	his	48	Krenz	4	TRUE	Reunification Scenario One	93	FALSE	unk
bnn2314	There have been some reports that Mr. Krenz is moving to `` soften '' his reputation , notably rumors that it was he who kept East Germany 's state police off protesters ' backs at the country 's dismal 40th anniversary celebrations earlier this month . But even if he effects a Hyde-to-Jekyll transformation , he will face a serious ideological crisis and Reunification Scenario Two .	he	311	Krenz	38	TRUE	Reunification Scenario	357	FALSE	unk
bnn2315	There have been some reports that Mr. Krenz is moving to `` soften '' his reputation , notably rumors that it was he who kept East Germany 's state police off protesters ' backs at the country 's dismal 40th anniversary celebrations earlier this month . But even if he effects a Hyde-to-Jekyll transformation , he will face a serious ideological crisis and Reunification Scenario Two .	he	266	Krenz	38	TRUE	Hyde-to-Jekyll	279	FALSE	unk
bnn2316	There have been some reports that Mr. Krenz is moving to `` soften '' his reputation , notably rumors that it was he who kept East Germany 's state police off protesters ' backs at the country 's dismal 40th anniversary celebrations earlier this month .	he	114	Krenz	38	TRUE	East Germany	126	FALSE	unk
bnn2317	There have been some reports that Mr. Krenz is moving to `` soften '' his reputation , notably rumors that it was he who kept East Germany 's state police off protesters ' backs at the country 's dismal 40th anniversary celebrations earlier this month .	his	70	Krenz	38	TRUE	East Germany	126	FALSE	unk
bnn2318	`` The main problem , '' Mr. Reinhold said in an East German radio interview monitored by Radio Free Europe in Munich , stems from the fact that `` the GDR is different '' from other East European states . `` What kind of right to exist , '' he asked , `` would a capitalist German Democratic Republic have alongside a capitalist Federal Republic ? ''	he	242	Reinhold	29	TRUE	East	49	FALSE	unk
bnn2319	But Secretary Skinner said he would urge Bush to veto the bill .	he	27	Skinner	14	TRUE	Bush	41	FALSE	unk
bnn2320	While Mr. Woodland does n't predict a significant climb for the U.S. unit in light of recent moves in interest rates around the world , he noted that `` its downside potential is surprisingly and -- for dollar bulls -- `` impressively '' limited .	he	136	Woodland	10	TRUE	U.S.	64	FALSE	unk
bnn2321	Dr. Starzl said the research has been largely financed by the National Institute of Health and by university funds , and that Fujisawa did n't give the hospital any grants . He said that the research team had no financial stake in the drug .	He	174	Starzl	4	TRUE	Fujisawa	126	FALSE	unk
bnn2322	Mr. Laband , meanwhile , gets an A for his rote recital of economic-efficiency arguments . Give him an F for his failure to understand the ethics of economic equity .	his	109	Laband	4	TRUE	F	103	FALSE	unk
bnn2323	Mr. Laband , meanwhile , gets an A for his rote recital of economic-efficiency arguments . Give him an F for his failure to understand the ethics of economic equity .	him	96	Laband	4	TRUE	F	103	FALSE	unk
bnn2324	Mr. Laband described one of the more insidious threats we face when dealing with disasters such as Hugo -- anti-profiteering ordinances such as that by the Charleston City Council as it thrashed about trying to Do Something . Since he concentrated on the economic folly of such ordinances , he did n't mention certain other of their effects .	he	291	Laband	4	TRUE	Something	214	FALSE	unk
bnn2325	Mr. Laband described one of the more insidious threats we face when dealing with disasters such as Hugo -- anti-profiteering ordinances such as that by the Charleston City Council as it thrashed about trying to Do Something . Since he concentrated on the economic folly of such ordinances , he did n't mention certain other of their effects .	he	232	Laband	4	TRUE	Hugo	99	FALSE	unk
bnn2326	Would Mr. Laband also suggest that the Red Cross , Salvation Army , military units , police , fire departments , rescue units and individual citizens cease their efforts to assist Hugo 's victims because they interfere with his concept of the `` free market '' ? Maybe he thinks they should also sell to the highest bidder .	he	269	Laband	10	TRUE	Hugo	180	FALSE	unk
bnn2327	Would Mr. Laband also suggest that the Red Cross , Salvation Army , military units , police , fire departments , rescue units and individual citizens cease their efforts to assist Hugo 's victims because they interfere with his concept of the `` free market '' ? Should they , too , stop `` messing with '' his free market ?	his	307	Laband	10	TRUE	Hugo	180	FALSE	unk
bnn2328	Would Mr. Laband also suggest that the Red Cross , Salvation Army , military units , police , fire departments , rescue units and individual citizens cease their efforts to assist Hugo 's victims because they interfere with his concept of the `` free market '' ?	his	224	Laband	10	TRUE	Salvation Army	51	FALSE	unk
bnn2329	Mr. Laband should beware , since he lives in South Carolina . In a free market , his insurance rates can be raised to recover insurance-company losses .	his	81	Laband	4	TRUE	South Carolina	45	FALSE	unk
bnn2330	Mr. Laband should beware , since he lives in South Carolina .	he	33	Laband	4	TRUE	South Carolina	45	FALSE	unk
bnn2331	The original is a comedy about Alceste , a man who sees falseness and vanity in everyone except himself . He is the jealous friend of Philinte , and the jealous lover of Celimene .	He	106	Alceste	31	TRUE	Philinte	134	FALSE	unk
bnn2332	Assuming modern audiences readily understand that Moliere 's social indictment covers their world as well as 17th-century Paris , Mr. Wilbur concentrated his formidable artistry on rendering the Alexandrine French verse into sprightly and theatrical English iambic pentameter .	his	154	Wilbur	134	TRUE	Alexandrine	195	FALSE	unk
bnn2333	Three of the family members , Max and his two sons , Lenny and Joey , live off the flesh : Max is a retired butcher , Lenny a pimp and Joey an aspiring boxer .	his	38	Max	30	TRUE	Joey	63	FALSE	unk
bnn2334	The play concerns Teddy 's homecoming with his wife of six years , Ruth .	his	43	Teddy	18	TRUE	Ruth	67	FALSE	unk
bnn2335	In the end , Teddy returns alone to America , leaving Ruth in Max 's chair . We have seen her develop within a few hours from a shy and unknown in-law to a goddess of the flesh who will replace the dead mother , and then some .	her	90	Ruth	54	TRUE	Max	62	FALSE	unk
bnn2336	Mr. Sagan , a former publisher and real estate developer , has put together an $ 8 million financial package that includes approximately $ 4 million of tax exempt bonds issued by the State of Illinois -LRB- the first time that a state has used its educational facilities authority to support construction of a theater -RRB- , and approximately $ 1 million in grants from the National Endowment for the Arts , the MacArthur Foundation , and a few other deep pockets . His board members alone have pledged $ 800,000 and he is just beginning to massage local foundations and corporations .	he	518	Sagan	4	TRUE	MacArthur Foundation	413	FALSE	unk
bnn2337	Mr. Sagan , a former publisher and real estate developer , has put together an $ 8 million financial package that includes approximately $ 4 million of tax exempt bonds issued by the State of Illinois -LRB- the first time that a state has used its educational facilities authority to support construction of a theater -RRB- , and approximately $ 1 million in grants from the National Endowment for the Arts , the MacArthur Foundation , and a few other deep pockets . His board members alone have pledged $ 800,000 and he is just beginning to massage local foundations and corporations .	His	467	Sagan	4	TRUE	Arts	402	FALSE	unk
bnn2338	Mr. Sagan , a former publisher and real estate developer , has put together an $ 8 million financial package that includes approximately $ 4 million of tax exempt bonds issued by the State of Illinois -LRB- the first time that a state has used its educational facilities authority to support construction of a theater -RRB- , and approximately $ 1 million in grants from the National Endowment for the Arts , the MacArthur Foundation , and a few other deep pockets . The rest , he is confident , can be raised .	he	478	Sagan	4	TRUE	Arts	402	FALSE	unk
bnn2339	What will Mr. Sagan do with his new theater building if the allure of Hollywood and Broadway proves too much for such Steppenwolf stalwarts as John Malkovich -LRB- `` Dangerous Liaisons '' -RRB- , Joan Allen -LRB- `` The Heidi Chronicles '' -RRB- , and Glenne Headly -LRB- `` Lonesome Dove '' -RRB- , and the company crumbles ?	his	28	Sagan	14	TRUE	Broadway	84	FALSE	unk
bnn2340	Sen. Bradley has it in his mind that such a tax cut would unravel the tax reform he helped engineer in 1986 . He helped persuade 10 of these senators to support him and Majority Leader George Mitchell on these grounds .	him	161	Bradley	5	TRUE	Majority Leader George Mitchell	169	FALSE	unk
bnn2341	Sen. Bradley has it in his mind that such a tax cut would unravel the tax reform he helped engineer in 1986 . He helped persuade 10 of these senators to support him and Majority Leader George Mitchell on these grounds .	He	110	Bradley	5	TRUE	Majority Leader George Mitchell	169	FALSE	unk
bnn2342	Mr. Rahn was shocked , telephoning the office of Richard Darman , director of the Office of Management and Budget , and the administration 's chief strategist on this issue . He left a message accusing Mr. Darman of selling out .	He	175	Rahn	4	TRUE	Management	92	FALSE	unk
bnn2343	Sen. Bradley 's argument is that a capital-gains tax cut would be bad for the economy in the longer run . It would inevitably lead to an increase in marginal income-tax rates in 1990 , he thinks , when the White House is forced to ask for higher taxes to meet budget targets .	he	185	Bradley	5	TRUE	White House	206	FALSE	unk
bnn2344	Mr. Templeton owns shares in several of the 33 funds that his firm manages , but only in three of the 10 available to U.S. investors , according to filings with the Securities and Exchange Commission . Why did he add the Value Fund to the list ?	he	210	Templeton	4	TRUE	U.S.	118	FALSE	unk
bnn2345	Mr. Templeton owns shares in several of the 33 funds that his firm manages , but only in three of the 10 available to U.S. investors , according to filings with the Securities and Exchange Commission .	his	58	Templeton	4	TRUE	Exchange Commission	180	FALSE	unk
bnn2346	Because he 's very bullish on the emerging growth stocks that make up the fund 's portfolio , Mr. Templeton said from his Bahamas hideaway . `` Emerging growth stocks have n't been popular in America for years , they 've been neglected , '' he said , and their prices often trail the market as a whole .	he	241	Templeton	98	TRUE	Bahamas	122	FALSE	unk
bnn2347	Because he 's very bullish on the emerging growth stocks that make up the fund 's portfolio , Mr. Templeton said from his Bahamas hideaway .	his	118	Templeton	98	TRUE	Bahamas	122	FALSE	unk
bnn2348	Because he 's very bullish on the emerging growth stocks that make up the fund 's portfolio , Mr. Templeton said from his Bahamas hideaway .	he	8	Templeton	98	TRUE	Bahamas	122	FALSE	unk
bnn2349	Mr. Templeton bought his shares in several separate purchases between Aug. 30 and Sept. 28 , according to reports with the SEC . He bought at share prices ranging from $ 9.375 to $ 9.625 .	He	129	Templeton	4	TRUE	SEC	123	FALSE	unk
bnn2350	Mr. Templeton bought his shares in several separate purchases between Aug. 30 and Sept. 28 , according to reports with the SEC .	his	21	Templeton	4	TRUE	SEC	123	FALSE	unk
bnn2351	Including a sale of stock last February , Mr. Sherry has sold 88 % of his stake in the company this year , according to SEC filings .	his	70	February	31	FALSE	Sherry	46	TRUE	unk
bnn2352	Mr. Sawyer began running the company on an interim basis in late September . Par said it selected him for the posts of president and chief executive on a permanent basis because of his experience in the industry and his performance at Par .	his	216	Sawyer	4	TRUE	Par	77	FALSE	unk
bnn2353	Mr. Sawyer began running the company on an interim basis in late September . Par said it selected him for the posts of president and chief executive on a permanent basis because of his experience in the industry and his performance at Par .	his	181	Sawyer	4	TRUE	Par	77	FALSE	unk
bnn2354	Mr. Sawyer began running the company on an interim basis in late September . Par said it selected him for the posts of president and chief executive on a permanent basis because of his experience in the industry and his performance at Par .	him	98	Sawyer	4	TRUE	Par	77	FALSE	unk
bnn2355	Mr. Bush would be acting in the public interest if he let the Washington elites who manipulate these budgets -- the bureaucrats , the lobbyists , the congressional staffers -- live for just one year on a restricted diet .	he	51	Bush	4	TRUE	Washington	62	FALSE	unk
bnn2356	Like most analysts , Mr. Dennis was hesitant to read too much into one month 's numbers ; but he said , `` It indicates perhaps that the balance in the U.S. economy is not as good as we 've been led to believe . ''	he	94	Dennis	25	TRUE	U.S.	152	FALSE	unk
bnn2357	Mr. Jobs moved to remedy a couple of his computer 's drawbacks yesterday by lowering the entry-level price for a Next machine by $ 1,500 , or 23 % , if the buyer chooses a hard-disk drive as an alternative to Next 's optical-storage device .	his	37	Jobs	4	TRUE	Next	113	FALSE	unk
bnn2358	Mr. Jobs , co-founder of Apple Computer Inc. , founded Next four years ago in the hopes of fomenting a revolution in the way desktop computers are designed and used . His Next computer , introduced about a year ago and aimed primarily at university computer users , sports snazzy graphics , digital sound , built-in networking and a sleek black design .	His	167	Jobs	4	TRUE	Apple Computer Inc.	25	FALSE	unk
bnn2359	Next 's decision to rely on the more-established hard drive in every Next computer does n't signal a retreat from optical storage , said Mr. Jobs , who for years has said this technology will play a crucial role in the next decade . He said that the next generation of optical drives will be as fast as hard drives , but he depends on outside suppliers for the devices .	he	321	Next	0	FALSE	Jobs	141	TRUE	unk
bnn2360	Next 's decision to rely on the more-established hard drive in every Next computer does n't signal a retreat from optical storage , said Mr. Jobs , who for years has said this technology will play a crucial role in the next decade . He said that the next generation of optical drives will be as fast as hard drives , but he depends on outside suppliers for the devices .	He	233	Next	0	FALSE	Jobs	141	TRUE	unk
bnn2361	Next 's decision to rely on the more-established hard drive in every Next computer does n't signal a retreat from optical storage , said Mr. Jobs , who for years has said this technology will play a crucial role in the next decade . `` We 're extremely committed to optical storage technology '' he said .	he	296	Next	0	FALSE	Jobs	141	TRUE	unk
bnn2362	Next 's computer also needs more software applications , but Mr. Jobs said he expects more soon . He said he expects Lotus Development Corp. to introduce a Next version of its popular 1-2-3 spreadsheet program in 1990 .	he	106	Jobs	65	TRUE	Lotus Development Corp.	117	FALSE	unk
bnn2363	Next 's computer also needs more software applications , but Mr. Jobs said he expects more soon . He said he expects Lotus Development Corp. to introduce a Next version of its popular 1-2-3 spreadsheet program in 1990 .	He	98	Next	0	FALSE	Jobs	65	TRUE	unk
bnn2364	Next 's computer also needs more software applications , but Mr. Jobs said he expects more soon .	he	75	Next	0	FALSE	Jobs	65	TRUE	unk
bnn2365	Mr. Reed admitted he conspired to conceal an agreement not to enforce loan guarantees executed by Dallas real-estate developers A. Starke Taylor III and George S. Watson , both of whom were FirstSouth stockholders .	he	18	Reed	4	TRUE	George S. Watson	153	FALSE	unk
bnn2366	`` Mastergate '' is subtitled `` a play on words , '' and Mr. Gelbart plays that game as well as anyone . He describes a Mastergate flunky as one who experienced a `` meteoric disappearance '' and found himself `` handling blanket appeals at the Bureau of Indian Affairs . ''	He	106	Gelbart	62	TRUE	Bureau	246	FALSE	unk
bnn2367	Major Battle himself speaks in pure Pentagonese : `` Without further monetary-stroke-military aid , scores of Ambiguan freedom lovers , who had gone way out on their life and limbs for us , were literally cut off at the knees without a paddle . '' At another point he intones : `` Publicity is a small price to pay for secrecy . ''	he	265	Battle	6	TRUE	Publicity	281	FALSE	unk
bnn2368	Mr. Johnson has been a managing director at Shearson Lehman Hutton since 1985 , and before that was president of Public Strategies , a Washington consulting firm . At Fannie Mae , he will take responsibility for the corporation 's financial and legal areas and will work with David Maxwell , chairman and chief executive officer , and Roger Birk , president and chief operating officer , on strategic planning .	he	180	Johnson	4	TRUE	Washington	135	FALSE	unk
bnn2369	Mr. Johnson has been a managing director at Shearson Lehman Hutton since 1985 , and before that was president of Public Strategies , a Washington consulting firm . He is well-known in Democratic circles , having been executive assistant to Vice President Walter Mondale and chairman of Mr. Mondale 's 1984 presidential campaign .	He	164	Johnson	4	TRUE	Shearson Lehman Hutton	44	FALSE	unk
bnn2370	Mr. Johnson , 45 years old , has been a consultant on strategy to Fannie Mae for the past 3 1\/2 years . `` There 's no shortage of major things to do , '' he said .	he	156	Johnson	4	TRUE	Fannie Mae	66	FALSE	unk
bnn2371	Mr. Johnson , 45 years old , has been a consultant on strategy to Fannie Mae for the past 3 1\/2 years . In an interview , he said Fannie Mae faces a number of challenges with the restructuring of the thrift industry and the push to broaden its activities overseas .	he	123	Johnson	4	TRUE	Fannie Mae	66	FALSE	unk
bnn2372	In a Securities and Exchange Commission filing , Mr. Simmons said he and companies he controls , NL Industries Inc. and NL Chemicals Inc. , hold 6,744,600 shares of Lockheed , of Calabasas , Calif .	he	83	Exchange Commission	20	FALSE	Simmons	53	TRUE	unk
bnn2373	In a Securities and Exchange Commission filing , Mr. Simmons said he and companies he controls , NL Industries Inc. and NL Chemicals Inc. , hold 6,744,600 shares of Lockheed , of Calabasas , Calif .	he	66	Securities	5	FALSE	Simmons	53	TRUE	unk
bnn2374	Earlier this week , Mr. Simmons objected to published reports quoting him as saying he planned to sell his Lockheed stake because `` the defense industry seems to be getting more uncertain . ''	his	103	Simmons	24	TRUE	Lockheed	107	FALSE	unk
bnn2375	Earlier this week , Mr. Simmons objected to published reports quoting him as saying he planned to sell his Lockheed stake because `` the defense industry seems to be getting more uncertain . ''	him	70	Simmons	24	TRUE	Lockheed	107	FALSE	unk
bnn2376	Mr. Miller vetoed that : `` Even I ca n't understand all the footnotes , '' he says . Instead , he says , if the salespeople can get the customers to consider Wang 's products on their merits , he or a top financial officer will try to assuage the fears about finances .	he	194	Miller	4	TRUE	Wang	159	FALSE	unk
bnn2377	Mr. Miller vetoed that : `` Even I ca n't understand all the footnotes , '' he says . Instead , he says , if the salespeople can get the customers to consider Wang 's products on their merits , he or a top financial officer will try to assuage the fears about finances .	he	96	Miller	4	TRUE	Wang	159	FALSE	unk
bnn2378	Although Wang will report a loss for the first quarter ended Sept. 30 and the full fiscal year , Mr. Miller says he expects the company will return to profitability by the fourth quarter .	he	113	Sept.	61	FALSE	Miller	101	TRUE	unk
bnn2379	Mr. Tait say he does n't blame Lilly . Buyers have to rely on a supplier `` continually upgrading and replacing the product , '' he says .	he	129	Tait	4	TRUE	Lilly	31	FALSE	unk
bnn2380	Mr. Tait say he does n't blame Lilly .	he	13	Tait	4	TRUE	Lilly	31	FALSE	unk
bnn2381	For Mr. Tait , who says he used to earn as much as $ 150,000 a year at Wang , it was one more reason to quit . He is now president of Eastate Homes Inc. , an Indianapolis contractor .	He	111	Tait	8	TRUE	Indianapolis	158	FALSE	unk
bnn2382	For Mr. Tait , who says he used to earn as much as $ 150,000 a year at Wang , it was one more reason to quit .	he	24	Tait	8	TRUE	Wang	71	FALSE	unk
bnn2383	But Mr. Miller , Wang 's new president , recently warned his salespeople about negativism . `` Our customers watch us for the hidden message , '' he said .	he	146	Miller	8	TRUE	Wang	17	FALSE	unk
bnn2384	But Mr. Miller , Wang 's new president , recently warned his salespeople about negativism .	his	57	Miller	8	TRUE	Wang	17	FALSE	unk
bnn2385	Mr. Akerson said MCI recorded `` another solid cash positive quarter , '' its fourth in a row , but declined to comment on whether the company is considering a dividend or is planning any acquisition . The current quarter , he said , `` looks fine .	he	224	Akerson	4	TRUE	MCI	17	FALSE	unk
bnn2386	Mr. Carlucci , 59 years old , served as defense secretary in the Reagan administration . In January , he accepted the position of vice chairman of Carlyle Group , a merchant banking concern .	he	102	Carlucci	4	TRUE	January	92	FALSE	unk
bnn2387	Mr. Meador had been executive vice president of Balcor . In addition to his previous real-estate investment and asset-management duties , Mr. Meador takes responsibility for development and property management .	his	72	Meador	4	TRUE	Balcor	48	FALSE	unk
bnn2388	On a day some United Airlines employees wanted Mr. Wolf fired and takeover stock speculators wanted his scalp , Messrs. Wolf and Pope saw their prospective personal fortunes continue to plummet as shares of UAL , United 's parent company , dived $ 24.875 on the Big Board to close at $ 198 .	his	100	United	14	FALSE	Wolf	51	TRUE	unk
bnn2389	Of course , Mr. Wolf , 48 years old , has some savings . He left his last two jobs at Republic Airlines and Flying Tiger with combined stock-option gains of about $ 22 million , and UAL gave him a $ 15 million bonus when it hired him .	him	230	Wolf	16	TRUE	Republic	86	FALSE	unk
bnn2390	Of course , Mr. Wolf , 48 years old , has some savings . He left his last two jobs at Republic Airlines and Flying Tiger with combined stock-option gains of about $ 22 million , and UAL gave him a $ 15 million bonus when it hired him .	him	191	Wolf	16	TRUE	Tiger	115	FALSE	unk
bnn2391	Of course , Mr. Wolf , 48 years old , has some savings . He left his last two jobs at Republic Airlines and Flying Tiger with combined stock-option gains of about $ 22 million , and UAL gave him a $ 15 million bonus when it hired him .	his	65	Wolf	16	TRUE	UAL	182	FALSE	unk
bnn2392	Of course , Mr. Wolf , 48 years old , has some savings . He left his last two jobs at Republic Airlines and Flying Tiger with combined stock-option gains of about $ 22 million , and UAL gave him a $ 15 million bonus when it hired him .	He	57	Wolf	16	TRUE	UAL	182	FALSE	unk
